company,year,text_a,pena_n,label
5876,2016,"105年度營業結果國內外金融環境105年,受到先進經濟體成長疲弱,大陸持續調整經濟結構,以及英國脫歐之風險變數等影響,全球經濟成長未如預期,國內則受惠出口逐季增溫,民間消費平穩增長,全年經濟成長率40%;中央銀行為振興國內經濟,延續寬鬆貨幣政策,年內二度調降重貼現率,新台幣對美元匯率則因外資持續匯入,年底以28元收盤,全年升值44%;股市則受外資持續加碼帶動,年底以9,253點封關,全年上漲97%。組織變化情形為提升公司治理,年內設置提名委員會及風險管理委員會;為強化防制洗錢及打擊資恐,設置相關跨部門委員會與專責管理中心。年中新加坡分行開業,使本行亞太區域金融服務網絡更加週延,而為因應金融數位化時代來臨,全新打造北高雄分行為南台灣首家智慧分行,提供客戶全新智慧金融體驗。營業計畫及經營策略實施成果本行105年營業計畫主要仍以企業金融為核心,持續強化外匯、兩岸金融及中小企業金融,兼顧個人房貸、財富管理及財務行銷,並持續推動前台轉型變革,深耕核心價值客戶,強化整合金融服務;加強金融科技應用,創新數位金融產品與服務,促進業務網路化、行動化與數位化;培育專業人才,提升人力資本,善盡企業社會責任",0,N
5876,2016,"打造優質企業形象。105年本行經營策略實施成果反映在主要業務之成長表現(如下表)。單位:新台幣億元;億美元(外匯業務)項目年度105年度104年度變動率存款業務(年平均數)7,8177,8071%放款業務(年平均數)5,5555,614-1%外匯業務(年承做量)1,4871,4328%預算執行情形105年本行主要業務與稅前淨利預算執行情形如下:單位:新台幣億元;億美元(外匯業務)項目105年度實際數105年度預算數達成率存款業務7,8178,50092%放款業務5,5556,01592%外匯業務1,4871,342111%稅前淨利121996%財務收支及獲利能力105年本行財務收支及獲利能力如下:單位:新台幣億元項目年度105年度104年度變動率利息淨收益12161%利息以外淨收益99-1%淨收益合計20250%呆帳費用000%營業費用86-1%稅前淨利12190%所得稅費用7911%稅後淨利1510-1%每股盈餘(稅後)(元)8992-1%資產報酬率(稅後)17%20%-03%股東權益報酬率(稅後)98%67%-69%研究發展狀況105年本行順應金融數位化之發展潮流,導入前台轉型變革實作,培育員工職能轉型,持續擴增網路銀行與行動銀行服務功能,規劃建置智慧分行,引進台外幣現金循環機、多功能智慧自助櫃員機等創新服務,並推出數位金融副品牌「CloudBankbySCSB」,以吸引年輕族群,提高數位金融交易比重,同時評估海外參股或併購機會,以利拓展國際金融版圖。此外,為強化客戶資料保護與資訊安全,年內通過英國標準協會(BSI)「BS10012:2009個人資訊管理制度(PersonalInformationManagementSystem,PIMS)」及「ISO27001資訊安全管理系統(InformationSecurityManagementSystem,ISMS)」國際標準認證,並為落實防制洗錢與法令遵循,規劃相關組織之調整,以及制度規範與作業系統之強化。",0,N
2801,2017,"106年度營業結果銀行組織變化風險管理處轄下新增資訊風險科為資安專責單位,負責監控管理本行資訊安全政策及計畫之執行情形;法務暨法令遵循處轄下新增防制洗錢科,專責本行防制洗錢及打擊資恐業務。營業計畫及經營策略實施成果授信業務:開辦桃園市政府與彰化銀行合作推展綠能產業專案貸款、中小企業信用保證融資貸款及106年度批次保證業務。開辦定儲指標利率房貸及貸您大發利市等個人貸款。106年國內營業單位完成之聯貸案共計66件。存款業務:開辦數位存款;新增委託轉帳支付票款、本人帳戶皆為金融卡約定轉入帳戶及無卡提款跨行交易服務。董事長外匯業務:開辦外幣計價黃金存摺及外幣代收(付)業務。信用卡業務:開辦特約商店行動收單業務mPOS,提供特約商店QRcode消費扣款收單服務。信託業務:本行106年新上架國內基金94檔、國外基金131檔、外國債券10檔及境外ETF28檔;截至106年底止,總計銷售國內基金838檔、國外基金1,250檔、外國債券49檔及境外ETF59檔,提供客戶多元化投資選擇。財富管理業務:106年舉辦8場主題式理財講座活動,邀請客戶共同參與,提升客戶對本行之滿意度。電子金融業務:開辦雲支付業務(即臺灣Pay金融卡),便利客戶以行動支付方式進行消費、轉帳、提款、繳費及繳稅交易。導入臺灣PayQRCode共通支付服務,推出QRCode掃碼收付款服務。海外分行增設:緬甸仰光代表人辦事處於106年8月8日開業。籌設彰化商業銀行(中國)有限公司(以下簡稱:大陸子行),並於大陸子行轄下增設南京分行及籌設菲律賓馬尼拉分行,積極布局全球市場。預算執行存款營運量(不含郵匯局轉存款)為1,630,870,949仟元,達成預算目標之191%。放款營運量為1,354,104,927仟元,達成預算目標之41%。投資業務(有價證券)平均量為322,270,060仟元,達成預算目標之13%。買賣外匯業務為134,717,469仟美元,達成預算目標之143%。證券經紀業務量為92,103,189仟元,達成預算目標之180%。財富管理業務為77,832,630仟元,達成預算目標之100%。信託業務(保管)為147",3,Y
2801,2017,"246,671仟元,達成預算目標之148%。卡片業務(刷卡量)為16,346,012仟元,達成預算目標之35%。財務收支及獲利能力利息淨收益:22,656,870仟元。利息以外淨收益:8,139,849仟元。淨收益:30,796,719仟元。呆帳費用及保證責任準備提存:791,185仟元。營業費用:15,821,315仟元。稅前淨利:14,184,219仟元。所得稅費用:2,091,113仟元。稅後淨利:12,093,106仟元。其他綜合損益:-903,865仟元。本期綜合損益總額:11,189,241仟元。每股稅後盈餘:28元。稅後淨利占平均資產總額比率(ROA)為60%。稅後淨利占平均股東權益比率(ROE)為56%。研究發展狀況積極研發數位金融服務並獲得專利:106年本行積極布局FinTech:在專利方面,計提出23項新型專利與5項發明專利,其中20項新型專利已獲得核准。在金融服務方面,開辦境外電子支付(彰銀支付寶)、行動支付及臺灣PayQRCode共通支付。在行動通訊方面,本行運用行動通訊技術支援個人行動網銀APP改版、行動支付(雲支付)等業務推展。進行業務研究力求創新:為促進本行業務之創新與發展,本行針對當前業務經營與金融相關議題,由全體行員進行研究,106年度共計撰寫29篇業務研究發展報告,供各單位於業務上參酌辦理。",3,Y
2807,2017,"財務績效渣打國際商業銀行(以下簡稱“本公司”)於106年度財務績效表現良好,且在各領域都有顯著的進展,為本公司未來的持續成長打下穩固的營運基礎。淨收益成長10%,除強勁的財富管理業務動能帶動外,並有匯兌利益及財產處分收益挹注,惟部分被利差壓縮以及金融市場外匯選擇權走勢疲弱等不利因素所抵消。配合業務成長及各項投資,營業費用增加1%;藉由簡化作業流程、優化分行與銷售管道,以及提升營運生產力與效率,所節省之成本運用在人才發展與系統基礎架構升級;成本收入比率則從去年同期82%優化到75%。由於105年人民幣貶值所帶來的衍生性金融商品違約案件趨緩,且無擔保貸款資產品質持續改善,壞帳準備提列大幅減少48%。稅前淨利增長233%,且稅後股東權益報酬率從4%上升至約1%。長期而言,本公司持續專注於優化分行網絡與多元化收入來源,期能穩定提升整體營業報酬。本公司資產負債表穩定健全,資本適足率達2%。存款餘額配合房屋貸款業務推展而增加,未來仍將持續致力於優化存款組合以有效管理資金成本。整體客戶放款餘額雖較105年略低2%,放款總額於106年下半年轉趨成長,鑑於房地產市場的前景可期,預計其趨勢將可持續到107年。本公司之放款品質與壞帳風險承受能力皆處於較佳水準,106年底逾期放款比率由105年底6%顯著改善至4%",0,N
2807,2017,"備抵呆帳覆蓋率由去年同期之32%提升至42%;各項遵循指標皆符合法定要求。106年10月惠譽國際信用評等公司對本公司之評等為:國內長期AA+(twn)、國內短期F1+(twn)、國際長期A、國際短期F1,整體展望為穩定。106年8月中華信用評等公司(標準普爾在台分支機構)對本公司之評等為:長期twAA、短期twA-1+,整體展望為穩定。本公司採取審慎穩健的經營策略,自信在107年能持續達成卓越的績效、維持優良的資產品質及充足的資本水準。成果及肯定「一心做好,始終如一」是渣打銀行的品牌承諾。我們專注於將銀行構建為永續發展的企業,以我們專業的知識與經驗為股東及客戶創造更多的獲益,致力經濟永續發展、堅持做為負責任的公司,並積極投入社區回饋。渣打銀行為了達成「一心做好,始終如一」的品牌承諾,持續在台灣推出國際級、創新的多樣化金融服務,優異的表現並已獲得國內外諸多機構的肯定,其中包括財資雜誌(TheAsset)、mtn-i、CMD(CollaborativeMarketData)、IFRAsia及財訊雜誌等。此外,渣打銀行深耕台灣、持續長期投入關懷與回饋社會,106年不僅榮獲教育部「體育推手獎」兩大獎、財訊金融獎「最佳外商銀行形象優質獎」,並獲得台灣永續能源基金會「三大永續典範外商公司」及「金融及保險業組社會共融獎」等兩項大獎,是外商銀行中唯一同時獲得兩項殊榮肯定,並且是得獎數最多的外商之一!此外,渣打銀行結合社福團體合作以及政府支持的「看得見的希望視障就業平台」榮獲由維也納EsslFoundation所舉辦「2017無障礙國際計畫─創新計畫獎」的殊榮。本公司已連續五年贊助「臺北渣打公益馬拉松」,讓此項賽事已成為全台最大規模的馬拉松盛會。",0,N
2809,2017,"106年度營業結果106年度國內外金融環境及本行組織變化情形106年度國內外金融環境變化情形根據國際貨幣基金組織(IMF)發布之《世界經濟展望》來看,106年全球經濟持續回溫,經濟成長率預估由105年2%提升至7%。全球景氣進入上升循環週期,擺脫成長停滯陰霾,受惠先進國家經濟領先復甦,帶動全球投資、貿易、工業生產等實體經濟動能,企業與消費重拾信心,金融市場交易熱絡,全球將近75%的經濟體同步加速成長,經濟成長表現優於原先預期。就歐美地區來看,美國在川普當選總統之後,雖然因政治的不確定導致經濟出現短暫波動,但國際油價緩步上漲帶動美國相關投資成長,歐元區景氣升溫,勞動市場持續改善,企業及消費者信心齊步上揚,增添經濟向上動能。亞洲地區,在民間消費投資以及對外貿易的加持下,日本經濟的復甦仍在持續當中,中國的部分,在經濟調控政策下,將外貿導向的經濟轉為內需導向,把國家投資為主的成長動能轉化為民間消費與投資為主,將約制其經濟增速。國內經濟方面,行政院主計處公布106年全年經濟成長率為84%,較105年之4%,成長44個百分點。隨著全球經濟復甦力道增強,半導體市況暢旺及機械需求熱絡,推動進出口貿易表現,不僅帶動國內經濟成長力道,也帶動企業獲利及薪資水準,加上國際金融環境預測仍屬寬鬆水準,台灣利率也不致快速大幅提升",1,Y
2809,2017,"而影響國內消費信心與購買能力,且通膨偏低,民眾實質購買力提升,民間消費表現亮眼。展望107年,全球經濟成長幅度大致上與106年相近,台灣也可望維持一定的動能而不致失速,但仍有部分不確定因素影響國、內外景氣。首先,美國貿易政策是影響全球貿易成長的重要變數之一,美國總統川普積極推動稅改、金融鬆綁、基礎建設等政策,未來可能在減稅及金融鬆綁激勵下,帶動一波赴美投資或資金移動的熱潮。此外,隨著全球主要經濟體開始調整貨幣政策,調整過程中對於金融市場的波動加劇恐難以避免;物價穩定有助於維持民眾購買力,然近期國際原油及原物料價格漲幅超過預期,恐增添未來經濟之不確定性。本行組織變化情形:為因應主管機關強化防制洗錢與打擊資助恐怖主義之要求,本行於法令遵循部下設置「洗錢防制科」專責單位運作防制洗錢及打擊資恐事宜。營業計劃及經營策略實施成果項目106年度105年度台幣存款年度均值1,649億元1,575億元外幣存款年度均值133億元195億元台外幣放款年度均值1,342億元1,248億元理財手續費收入45億元84億元逾放比率02%02%呆帳覆蓋率6568%6,645%資本適足率80%09%第一類資本比率20%44%預算執行情形項目實際數預算數達成率台幣存款年度均值1,649億元1,629億元83%外幣存款年度均值133億元190億元98%台外幣放款年度均值1,342億元1,304億元69%財務收支及獲利能力分析稅前淨利稅後淨利每股稅後盈餘純益率(%)資產報酬率(%)淨值報酬率(%)61億元11億元89元30%18%08%研究發展狀況之檢討本行針對每日總體經濟、金融情勢與法令變化,設有專責部門負責蒐集與分析,以瞭解對於本行業務與發展之影響,並寄發給各位同仁參閱。另外,亦鼓勵同仁加強業務創新與研究,並主動提出各項改善方案,以順應市場發展與客戶需求。",1,Y
2834,2017,"106年度(11-1營業結果—一—國內外金融環境回顧106年,美國勞動市場穩健加以企業投資積極,經濟呈現成長;歐元區持續貨幣寬鬆政策,經濟擴張增速且失業率下降,支撐消費信心,英國與德國均呈現成長;中國持續結構調整、去除過剩產能及調控房市則抑制了經濟增速。根據IHSMarkit資料顯示,106年全球經濟成長率2%,全球景氣持續增溫。行政院主計總處統計,106年我國經濟成長率達86%,106年第一季全球景氣逐步復甦,支撐國內消費動能,半導體需求續強,加上國際農工原料價格走升及基期偏低影響,我國商品出口擴增。為維持製程領先及智慧化應用商機,國內半導體及相關供應鏈業者高階製程投資續增,政府亦持續積極加強建設,我國經濟成長率為64%。第二季我國民間消費動能提升,加上半導體市況暢旺,基本金屬及其製品與機械等需求勁揚,我國商品出口擴增,經濟成長率為28%。第三季全球經濟復甦步調增速及旺季效應發酵,各項消費性電子產品拉貨湧現,若以新臺幣計價且剔除物價因素,加計服務輸出,商品及服務輸出實質成長,對外貿易強勁,經濟成長率為18%。第四季受惠於全球景氣穩步向上,旺季拉貨效應與國際農工原料價格續升,貿易動能維繫,帶動出口增溫,此外國內就業市場改善,股市交易熱絡,支撐消費動能,國內航空業者亦持續擴充機隊推升運輸工具投資,經濟成長率為28%。董事長黃博怡壹0506—二—銀行組織變化情形為加速本行徵授信作業流程,提升授信案件作業效率,裁撤區營運處鑑估組。依據金管會規範,增訂總行法令遵循主管得兼任防制洗錢及打擊資恐專責主管,並明訂資訊部之資訊安全職掌事項。—三—營業計畫及經營策略實施成果在盈餘表現方面106年度稅後淨利40億元(稅前淨利88億元)",2,Y
2834,2017,"並辦理盈餘轉增資91億元,發放前(1年度股票股利每股30元及現金股利每股102元。在公司治理方面強化資訊揭露管道,提升公司治理透明度1本行長期致力於提升公司治理,不僅連續七年榮獲證券暨期貨市場發展基金會第六至十二屆資訊揭露評鑑最高等級殊榮,且榮獲臺灣證券交易所辦理第四屆公司治理評鑑「上市組排名6%∼20%」之公司。2各投資人除可於公開資訊觀測站即時取得資訊外,於本行官方網站亦可同步獲得相關資訊,同時本行亦不定期發佈新聞稿,投資人可以多方管道知悉本行資訊。瞭解股東結構,加強外資溝通,接軌國際趨勢外資法人於本行股東結構之占比逐漸增加,本行高階經營階層親赴海外拜訪外資法人,增進雙向溝通,獲得外資法人對本行公司治理的肯定。在核心業務方面:企業金融業務1榮獲金融監督管理委員會頒發「獎勵本國銀行辦理創意產業放款方案」(A組)「優等獎」。2協助中小企業融資服務績效良好,榮獲經濟部頒發辦理『中小企業信用保證融資業務績優銀行」之「信保夥伴獎」、「直保績優獎」、「協助青年創業相挺獎」、「中小企業創新發展相挺獎」等四大獎項。3辦理中小企業貸款,移送財團法人中小企業信用保證基金保證總額及送保比率,位居全國第一名。外匯業務1加強吸收外匯存款,擴大存款規模,106年度外匯存款累計平均餘額較105年度成長27%。2積極拓展外幣放款,加強利差收益,106年度外匯放款累計平均餘額較105年度成長39%。財富管理業務1聚焦強化財富管理業務,積極拓展保險、基金手續費收入,以增裕盈收、創造收益為優先重點。2積極推展理財聚焦專案,106年度財富管理業務手續費收入達7億元。在創新產品方面持續開發創新電金業務,提供更便利服務1積極申請各項金融科技發明及新型專利,於106年底已通過20項新型專利及2項發明專利之申請。臺灣中小企業銀行106年年報2開辦「跨境匯出(CashOutbound)代理收付款項」款項業務,提供客戶以本行金融卡於淘寶網購物付款。3提供客戶透過行動銀行進行消費扣款、繳費(稅)、購物及協助事業單位導入「台灣Pay」收款服務。4推出感應式金融卡,將現行金融卡新增感應式消費扣款功能,並重新設計新卡片模式,客戶可至特約商店進行金融卡感應式消費。5本行ATM新增「自行無卡提款」功能,客戶透過行動裝置上之隨護神盾,申請本項服務並設定提款密碼後,即可透過行動裝置設定提款金額,至本行自動化服務設備提領現金。6新增透過台灣票據交換所辦理媒體交換自動轉帳業務(ACH)之電子化授權系統(eDDA)及ACH圈存扣款服務(eACH)業務。成立智慧型分行,提供創新服務模式1簡化臨櫃作業及免去客戶手寫申請書作業時間,於智慧分行開放客戶使用「外匯匯出匯款線上預約交易」功能。2提供「數位存款帳戶(第一類)」業務,提升數位化服務功能。3因應高齡化社會趨勢,積極推展安養信託,協助照顧高齡者及身心障礙者生活",2,Y
2834,2017,"滿足高齡者需求並掌握銀髮族商機。在擴大通路服務範疇方面106年2月27日美國紐約分行開業,擴大本行在美國營運據點,期以提昇本行經營效益。106年11月9日日本東京分行開業,本行將推動東京分行不動產融資及聯貸等業務發展,以提高日本地區經營效益。配合新南向政策,本行已於東南亞地區設有緬甸仰光代表人辦事處、柬埔寨微型財務公司(金邊)及106年10月2日開幕之柬埔寨桑園微型財務分公司等海外據點。在資訊作業方面強化海外分行資訊系統安全管控機制1因應香港HKMA法規更新,於106年10月完成全球金融網高風險交易新增TIMEBASE動態密碼卡及交易監控機制。2依據SWIFT組織CustomerSecurityProgramme(CSP)規範辦理自評,並於106年12月經SWIFT組織審核通過。3依據美國紐約州金融服務署(NYDFS)網路安全相關規範,委聘專業顧問協助辦理PART500法規遵循計畫,並於106年12月經專業顧問確認完成。持續推動電子金融業務,廣泛開發客群1ATMEMV晶片化提昇,並取得MasterCard、VISA與銀聯等組織之EMV認證。總經理施建安壹0708臺灣中小企業銀行106年年報2完成新增網路ATM及一般網路銀行之無障礙網站空間功能,並申請國家通訊傳播委員會(NCC)AA以上標章認證。3「台灣Pay」QRCode收單服務及發卡服務,分別榮獲財金資訊公司頒發「電子金流業務最佳服務創新獎」。在落實法令遵循暨洗錢防制作業方面:配合主管機關規範,全力推動洗錢防制、打擊資恐作業1本行由專責單位法遵暨法務處洗錢防制科續督導全行落實防制洗錢及打擊資恐事宜。2因應107年第4季亞太洗錢防制組織(APG)評鑑作業,並落實主管機關對於防制洗錢與打擊資恐機制之監管需求,依據「洗錢防制法」、「資恐防制法」、「金融機構防制洗錢辦法」、「銀行業及電子支付機構電子票證發行機構防制洗錢及打擊資恐內部控制要點」、「銀行防制洗錢及打擊資恐注意事項範本」、「銀行評估洗錢及資恐風險及訂定相關防制計畫指引」,完成本行相關防制洗錢及打擊資恐管理機制增修訂。定期辦理法令遵循教育訓練,持續強化海外分行法令遵循作業1106年上、下半年各舉辦一次「法令遵循主管業務研討會」,內容涵蓋本行法令遵循制度體系架構及法令遵循重要規章之宣導、法遵考核說明、辦理法令遵循自評檢核應注意事項、近期重要法令宣導等,使各單位法令遵循主管對其職責與業務相關法令、法遵規章為持續之認知,以確保有效傳達法令並落實法令遵循制度。2除總行加強聯繫督導海外分行法令遵循辦理情形外,聘任專任法令遵循或洗錢防制人員確認該分行業務和人員法令遵循、洗錢防制作業,並強化海外分行人員之相關資格條件及教育訓練。健全法遵追蹤案件控管機制依「法遵追蹤案件控管機制」就外部有關法令之來文及自行蒐集之法令異動資訊本行需配合辦理者,均列為「法遵追蹤案件」納入控管,每月就追蹤中之「法遵追蹤案件」依職掌部處填報後續辦理執行情形彙總陳報本行法令遵循主管。依據金融控股公司及銀行業內部控制及稽核制度實施辦法辦理年度會計師個人資料保護與防制洗錢及打擊資恐機制專案查核委託會計師事務所辦理「105年度個人資料保護內部控制制度專案查核」及「106年上半年度防制洗錢及打擊資恐內部控制制度專案查核」。在企業社會責任方面積極落實推動企業社會責任,實踐永續經營之價值1105年企業社會責任(CSR)報告書通過英國標準協會(BSI)兩階段查證,獲該組織核發「獨立保證意見聲明書」,彰顯本行企業社會責任規範已符合國際標準,並提升本行CSR報告書公信力。2105年CSR報告書首次參加外界CSR報告書評比,獲財團法人台灣永續能源研究基金會舉辦之「106年台灣企業永續獎」金融及保險業報告書項目銅獎,有助於提升本行能見度與落實CSR之良好企業形象。持續捐助弱勢團體,積極參與社會公益1連續7年發揮寒冬送暖精神,發動全國各分行訪視轄區弱勢團體,共提供捐助39個弱勢團體機構,積極參與社會公益。2致力於校園與社區之金融知識宣導活動,推廣正確金融理財觀念,宣導防制金融詐騙教育,奠定深根金融教育之基礎",2,Y
2834,2017,"並榮獲金管會銀行局走入校園與社區金融知識宣導活動獎項。善盡環境保護責任,持續力行節能省碳1連續6年經行政院環保署及台北市政府環保局表揚本行為綠色採購績優單位。2臺北市政府公開表揚本行榮獲ISO50001能源管理系統認證及總行為節能標示大樓,持續節能減碳。3本行制定「能源政策」及「節水省電措施」,定期追蹤各單位用水電情形,並列入營業績效考評;積極執行各項節能改善方案,以提高設備能源使用效率及節省電費。友善職場環境,提升員工福祉權益推動職業安全衛生管理及友善職業環境,執行異常工作負荷促發疾病、人因性危害、職場不法侵害等預防計劃及母性行員健康保護計劃,106年度辦理健康體重管理及免費接種流感疫苗,並獲得衛生福利部國民健康署106年健康職場認證職場健康啟動標章。—四—預算執行情形存款年平均餘額為新台幣13,128億元,達成率171%。放款年平均餘額為新台幣10,679億元,達成率117%。外匯業務745億美元,達成率159%。證券經紀業務量為新台幣2,595億元,達成率161%。國內外基金承作量為新台幣393億元,達成率114%。—五—財務收支及獲利能力分析106年度決算淨收益283億元,呆帳費用及保證責任準備提存09億元,營業費用186億元,繼續營業單位稅前淨利88億元,稅後淨利40億元,資產報酬率(稅後)33%,權益報酬率(稅後)87%,純益率(稅後)49%,每股盈餘(稅後)82元。106年度各項提存前稅前淨利97億元較105年度增加10億元,為加強授信風險胃納而提列備抵呆帳09億元,106年度稅前淨利88億元較105年度減少35億元,主要係增提備抵呆帳所致。106年底逾期放款比率33%較105年底減少10%,備抵呆帳覆蓋率為357%較105年底增加94%。—六—研究發展狀況本行設有專責單位研究產業現況106年共撰寫產業分析報導174篇刊登於本行「行員專屬園地-電子圖書館」,供同仁點閱參考。另不定期邀請產官學界菁英人士演講,以利同仁了解最新產業發展趨勢。配合各項業務發展需要鼓勵創新與專業鼓勵同仁自行創新、研提新金融商品及業務改進方案,以提升本行業務競爭力,106年度行員提案總計採納41件。另定期舉辦業務講習,並提供豐富多樣的數位學習課程,鼓勵員工在職進修,吸收新知,增強員工競爭力並提升專業知識。",2,Y
2836,2017,"本行106年度營業結果國內外金融環境回顧106年全球經濟溫和增長,歐元區及日本雖仍處於負利率狀態,惟美國逐步啟動縮減資產負債表計畫並規劃再次升息、歐元區也將終結量化寬鬆政策等影響,國際金融仍然動盪,經營環境充滿挑戰。另有主管機關加強監理金融同業之法令遵循、洗錢防制、內稽內控及資訊安全等,將是金融業經營上重要之課題。本行組織變化情形:106年4月27日因應金融科技運用之大趨勢,整合業務管理處電子金融科及授信管理處信用卡中心,合併成立「數位金融處」。106年5月22日符合金管會「獎勵本國銀行辦理創意產業放款方案」獎勵措施,將鹽埕簡易型分行升格並遷址更名為「中壢分行」。106年8月22日為落實辦理資訊安全防護應變暨強化組織功能,於資訊處成立「資安科」,辦理資訊安全相關業務。營業計畫及經營策略實施成果單位:新台幣/美金億元、%項目年度106年實際數105年實際數增(減)數增(減)比率(%)存款平均餘額2,1362,243放款平均餘額1,7011,765外匯承作量(美金)51213012手續費收入6728稅前淨利9191預算執行情形單位:新台幣/美金億元、%項目年度106年實際數106年預算數達成率(%)存款業務2",2,Y
2836,2017,"1362,30042放款業務1,7011,70050外匯業務(美金)5100198手續費收入675260財務收支及獲利能力分析106年度較上(1年度決算數,主要增減項目分析如下:單位:新台幣百萬元、%項目106年度105年度增(減)數增(減)比率(%)利息淨收益2,5342,5221248利息以外淨收益739788淨收益合計3,2733,310呆帳費用(5(322564營業費用(2,1(2,2稅前淨利491691(2本期淨利452648(1稅後每股盈餘(元)4779資產報酬率稅前1927-稅後1725-權益報酬率稅前6968-稅後3932-研究發展狀況持續蒐集分析國內外經濟金融情勢,及國內主要產業動態資料,定期編撰經濟金融及重要產業之分析報告,及不定期就銀行經營相關之重大經濟金融議題與本行授信業務相關之產業撰寫專題報告,俾供業務拓展之參考。",2,Y
2837,2017,"本行106年度賡續以法人金融、個人金融與金融市場為成長之三大支柱,並輔以數位金融的平台串接與應用,深化既有客戶往來,同時導入外部新客群;運用金控集團資源提升產品滲透度,持續擴大客戶基磐及增進業務綜效。為落實母公司開發金控與本行之數位金融策略,新設創新科技金融處,整合原數位金融處之創新數位平台整合管理等職掌與原商業分析處之資料分析與應用等職掌,以專業化發展金融科技平台串接與大數據應用;而原數位金融處則聚焦法人金融產品的發展,持續研發及提升跨境與交易性金融服務功能,並更名為法金產品發展處。值此金融競爭劇烈之際,本行落實執行調整業務結構、改善作業流程及優化各項資訊系統,戮力提升既有業務實力,並積極推動創新科技合作機會,追求新通路成長契機。截至106年12月底止,放款餘額為新臺幣(下同)2,975億元,成長率3%,存放比由去年度之75%提升至79%;106年度稅後淨利為82億元,每股稅後盈餘為69元,資本適足率18%,逾放比21%;顯示本行資產品質穩健,且具備充足之資本以供未來營運發展。謹將本行各項業務過去一年之表現簡述如下:法人金融業務本行致力為國內外法人企業提供最適化之財務解決方案,透過組織專業分工及多元化之產品服務,持續為大、中型集團客戶及中小企業量身打造專案融資服務,加強海內外集團耕耘深度及廣度,並積極跨售企業主及企業閒置資金之理財規劃;經由參與聯貸共同主辦、爭取具供應鏈現金流客群與掌握海外私募基金及國際投行收購融資動向等活動,提升本行授信資產規模與優化獲利結構。截至106年底,法人金融整體授信餘額為2,295億元,較105年度成長12%。個人金融業務為提升本行個人金融業務的市場能見度,積極拓展業務通路與產品類別",0,N
2837,2017,"優化各項服務流程,並藉更細緻的客群經營,促進既有客戶往來及降低客戶流失率;另透過集團跨售資源,加速外部客戶導入,以建構持續穩健成長的客戶基磐,作為業務拓展的重要基礎。財富管理業務於106年推出全新會員機制,藉由客群分級與權益升級,專注提升服務品質,聚焦締結更緊密的客戶關係。持續擴大財富管理業務與規劃團隊,加強服務專業度與客戶黏著度。106年全年,財富管理資產規模穩健成長,手續費收益約為45億元,較105年度提升7%。金融市場業務於嚴密的風險控制下,積極佈建國內外債券與股票等有價證券之中長期投資規模,依據市場狀況,調整投資部位及避險策略,尋求穩定報酬的資產配置;為提供客戶多元化的服務,開發多項衍生性金融商品,以客製化之整合性商品強化客戶關係,同時發展各種產品組合之交易策略並提升金融創新及產品自製能力,並配合各通路,積極發展財富管理、法人客戶、企業主及專業投資人之票債券買賣承銷、金融商品行銷、私人銀行理財及資產管理業務。數位金融業務為因應數位科技發展及網路世代的崛起,本行運用數位策略發掘潛在的消費客群並深耕既有客戶,持續佈建各消費層面之數位服務,107年將與ApplePay行動支付展開合作,並以開發本行信用卡支付適用各類手機組態為目標;本行首創「KGIinside」數位金融服務新模式,結1合智能繳費功能及社群媒體推廣普及化,提供客戶更便利周到的行動支付服務。由於積極參與數位創新業務,本行榮獲台灣票據交換所「ACH代付業務成長卓越獎」全國第二名,以及財金公司「電子金流業務最佳服務創新獎」。",0,N
2838,2017,"106年度營業成果國內外金融環境106年由於全球貿易循環性復甦、金融環境依舊寬鬆,加以大宗商品價格回穩,先進經濟體復甦力道持續增強,提振民間經濟信心並擺脫通貨緊縮陰霾,新興及開發中經濟體亦保持強勁成長趨勢。全球經濟將延續過去的景氣循環性復甦態勢,特別是美國租稅改革與相關財政政策有助帶動其內需,並對主要貿易夥伴帶來正向外溢效果,加以新興經濟體受惠全球大宗商品價格反彈,可支撐其經濟成長力道,惟主要國家貨幣政策對全球金融市場的影響、貿易保護主義興起、中東及北韓等地緣政治風險升高、中國大陸企業債務問題等不確定因素,未來仍須持續關注。銀行組織變化情形106年05月於「資訊部」增設「資通安全管理科」為資安專責單位,負責擬訂及執行資安計畫與資安防護等工作。營業計劃及經營策略實施成果、預算執行情形106年度在本行全體同仁齊心協力下,各項營運指標均有優異的表現。在獲利方面,106年稅後淨利為45億元,每股稅後盈餘(EPS)05元",0,N
2838,2017,"總資產報酬率(ROA)為51%,淨值報酬率(ROE)為55%;資產品質方面,逾期放款比率為12%,備抵呆帳覆蓋率為826%,持續維持良好的資產品質。多年來本行持續以穩健成長及在地深耕之經營策略拓展各項業務,中華信用評等公司於107年1月18日公布對本行106年度之長短期信用評等及展望仍分別維持於「twA」、「twA-1」及「穩定」。依據該公司之評等報告顯示,本行審慎的資本政策及允當風險控管,將可在未來一至二年中繼續維持穩定的信用結構。中華信評預期,本行的市場地位、資產品質以及資金來源與流動性結構等,應可繼續維持在與其目前情況相近的水準。財務收支及獲利能力106年度之利息淨收益為85億元,利息以外之淨收益為03億元,淨收益總計為188億元,扣除呆帳淨提列57億元及營業費用18億元後,稅前淨利為13億元,稅後淨利為45億元。",0,N
